0.001250, 0.050000, 50
0.005276, 0.080513, 50
0.011985, 0.134180, 50
0.021376, 0.187834, 50
0.033450, 0.241469, 50
0.048204, 0.295080, 50
0.065637, 0.348661, 50
0.085747, 0.402208, 50
0.108533, 0.455715, 50
0.133992, 0.509176, 50
0.162121, 0.562587, 50
0.192918, 0.615941, 50
0.226380, 0.669232, 50
0.262503, 0.722457, 50
0.301283, 0.775608, 50
0.342717, 0.828681, 50
0.386801, 0.881670, 50
0.433529, 0.934569, 50
0.482898, 0.987373, 50
0.534902, 1.040077, 50
0.589535, 1.092674, 50
0.646793, 1.145161, 50
0.706670, 1.197530, 50
0.769159, 1.249778, 50
0.834254, 1.301898, 50
0.901948, 1.353887, 50
0.972235, 1.405739, 50
1.045107, 1.457449, 50
1.120558, 1.509014, 50
1.198580, 1.560427, 50
1.279164, 1.611687, 50
1.362303, 1.662788, 50
1.447990, 1.713726, 50
1.536214, 1.764499, 50
1.626970, 1.815102, 50
1.720246, 1.865534, 50
1.816036, 1.915790, 50
1.914329, 1.965869, 50
2.015118, 2.015768, 50
2.118392, 2.065485, 50
2.224143, 2.115018, 50
2.332361, 2.164366, 50
2.443037, 2.213526, 50
2.556162, 2.262498, 50
2.671726, 2.311280, 50
2.789720, 2.359871, 50
2.910133, 2.408270, 50
3.032957, 2.456476, 50
3.158181, 2.504488, 50
3.285797, 2.552305, 50
3.415793, 2.599926, 50
3.548161, 2.647351, 50
3.682889, 2.694577, 50
3.819970, 2.741603, 50
3.959391, 2.788427, 50
4.101143, 2.835049, 50
4.245217, 2.881464, 50
4.391600, 2.927672, 50
4.540284, 2.973668, 50
4.691256, 3.019448, 50
4.844506, 3.065010, 50
5.000024, 3.110347, 50
5.157797, 3.155456, 50
5.317813, 3.200329, 50
5.480061, 3.244959, 50
5.644528, 3.289340, 50
5.811201, 3.333463, 50
5.980067, 3.377318, 50
6.151112, 3.420894, 50
6.324321, 3.464180, 50
6.499679, 3.507165, 50
6.677171, 3.549833, 50
6.856779, 3.592170, 50
7.038487, 3.634159, 50
7.222276, 3.675785, 50
7.408128, 3.717028, 50
7.596021, 3.757868, 50
7.785935, 3.798285, 50
7.977848, 3.838256, 50
8.171736, 3.877760, 50
8.366360, 3.892475, 50
8.560491, 3.882628, 50
8.754123, 3.872630, 50
8.947247, 3.862475, 50
9.139855, 3.852159, 50
9.331938, 3.841678, 50
9.523490, 3.831033, 50
9.714501, 3.820226, 50
9.904965, 3.809264, 50
10.094872, 3.798156, 50
10.284218, 3.786914, 50
10.472996, 3.775556, 50
10.661201, 3.764104, 50
10.848830, 3.752586, 50
11.035882, 3.741033, 50
11.222356, 3.729485, 50
11.408255, 3.717986, 50
11.593585, 3.706587, 50
11.778352, 3.695343, 50
11.962568, 3.684317, 50
12.146247, 3.673577, 50
12.329406, 3.663193, 50
12.512068, 3.653243, 50
12.694259, 3.643802, 50
12.876006, 3.634951, 50
13.057344, 3.626766, 50
13.238310, 3.619322, 50
13.418945, 3.612690, 50
13.599292, 3.606932, 50
13.779397, 3.602105, 50
13.959309, 3.598251, 50
14.139080, 3.595405, 50
14.318759, 3.593584, 50
14.498399, 3.592796, 50
14.678050, 3.593032, 50
14.857764, 3.594271, 50
15.037588, 3.596478, 50
15.217568, 3.599607, 50
15.397748, 3.603602, 50
15.578168, 3.608398, 50
15.758864, 3.613924, 50
15.939869, 3.620103, 50
16.121212, 3.626859, 50
16.302918, 3.634110, 50
16.485007, 3.641780, 50
16.667496, 3.649791, 50
16.850400, 3.658072, 50
17.033728, 3.666555, 50
17.217487, 3.675175, 50
17.401680, 3.683875, 50
17.586311, 3.692604, 50
17.771376, 3.701314, 50
17.956875, 3.709966, 50
18.142801, 3.718524, 50
18.345392, 4.051835, 50
18.591870, 4.929548, 50
18.819222, 4.547037, 50
19.028659, 4.188736, 50
19.220652, 3.839865, 50
19.394786, 3.482689, 50
19.549881, 3.101904, 50
19.684487, 2.692109, 50
19.798024, 2.270734, 50
19.892651, 1.892547, 50
19.974889, 1.644753, 50
20.054834, 1.598900, 50
20.142377, 1.750874, 50
20.263996, 2.432373, 50
20.463996, 4.000000, 50
20.663996, 4.000000, 50
20.863996, 4.000000, 50
21.063996, 4.000000, 50
21.263996, 4.000000, 50
21.463996, 4.000000, 50
21.663996, 4.000000, 50
21.863996, 4.000000, 50
22.063996, 4.000000, 50
22.263996, 4.000000, 50
22.463996, 4.000000, 50
22.663996, 4.000000, 50
22.863996, 4.000000, 50
23.063996, 4.000000, 50
23.263996, 4.000000, 50
23.463996, 4.000000, 50
23.663996, 4.000000, 50
23.863996, 4.000000, 50
24.063996, 4.000000, 50
24.263996, 4.000000, 50
24.463996, 4.000000, 50
24.663996, 4.000000, 50
24.863996, 4.000000, 50
25.063996, 4.000000, 50
25.263996, 4.000000, 50
25.463996, 4.000000, 50
25.663996, 4.000000, 50
25.863996, 4.000000, 50
26.063996, 4.000000, 50
26.263996, 4.000000, 50
26.463996, 4.000000, 50
26.663996, 4.000000, 50
26.863996, 4.000000, 50
27.063996, 4.000000, 50
27.263996, 4.000000, 50
27.463996, 4.000000, 50
27.663854, 3.997152, 50
27.862319, 3.969303, 50
28.058284, 3.919303, 50
28.251749, 3.869303, 50
28.442714, 3.819303, 50
28.631179, 3.769303, 50
28.817145, 3.719303, 50
29.000610, 3.669303, 50
29.181575, 3.619303, 50
29.360040, 3.569303, 50
29.536005, 3.519303, 50
29.709470, 3.469303, 50
29.880436, 3.419303, 50
30.048901, 3.369303, 50
30.214866, 3.319303, 50
30.378331, 3.269303, 50
30.539296, 3.219303, 50
30.697761, 3.169303, 50
30.853727, 3.119303, 50
31.007192, 3.069303, 50
31.158157, 3.019303, 50
31.338480, 3.606467, 50
31.539798, 4.026350, 50
31.739062, 3.985280, 50
31.935303, 3.924828, 50
32.127573, 3.845386, 50
32.315029, 3.749132, 50
32.497006, 3.639547, 50
32.673043, 3.520725, 50
32.842878, 3.396697, 50
33.006425, 3.270954, 50
33.163736, 3.146213, 50
33.314955, 3.024382, 50
33.460288, 2.906652, 50
33.599970, 2.793654, 50
33.734251, 2.685605, 50
33.863373, 2.582452, 50
33.987572, 2.483971, 50
34.107064, 2.389845, 50
34.207147, 2.001663, 50
34.276796, 1.392972, 50
34.353572, 1.535526, 50
34.436200, 1.652564, 50
34.523698, 1.749944, 50
34.615340, 1.832844, 50
34.710615, 1.905498, 50
34.809173, 1.971174, 50
34.910784, 2.032214, 50
35.015286, 2.090035, 50
35.122540, 2.145087, 50
35.232379, 2.196778, 50
35.344549, 2.243403, 50
35.458658, 2.282174, 50
35.574129, 2.309428, 50
35.690185, 2.321104, 50
35.805858, 2.313469, 50
35.920056, 2.283954, 50
36.031647, 2.231826, 50
36.139569, 2.158438, 50
36.242917, 2.066956, 50
36.341001, 1.961681, 50
36.433363, 1.847237, 50
36.519757, 1.727896, 50
36.600115, 1.607158, 50
36.674496, 1.487609, 50
36.743044, 1.370971, 50
36.805957, 1.258244, 50
36.863451, 1.149891, 50
36.915751, 1.045996, 50
36.963071, 0.946402, 50
37.005611, 0.850808, 50
37.043553, 0.758835, 50
37.077057, 0.670074, 50
37.106262, 0.584110, 50
37.131289, 0.500542, 50
37.152239, 0.418987, 50
37.169193, 0.339085, 50
37.182218, 0.260497, 50
37.191363, 0.182903, 50
37.196663, 0.105999, 50
37.198355, 0.033842, 50
37.198355, 0.000000, 50
