0.001250, 0.050000, 50
0.004412, 0.063240, 50
0.009681, 0.105371, 50
0.017054, 0.147461, 50
0.026528, 0.189491, 50
0.038100, 0.231446, 50
0.051766, 0.273308, 50
0.067519, 0.315060, 50
0.085353, 0.356686, 50
0.105262, 0.398169, 50
0.127236, 0.439492, 50
0.151268, 0.480640, 50
0.177348, 0.521595, 50
0.205465, 0.562344, 50
0.235609, 0.602870, 50
0.267767, 0.643161, 50
0.301927, 0.683202, 50
0.338076, 0.722985, 50
0.376201, 0.762497, 50
0.416288, 0.801734, 50
0.458322, 0.840689, 50
0.502290, 0.879363, 50
0.548178, 0.917758, 50
0.595972, 0.955882, 50
0.645660, 0.993748, 50
0.697228, 1.031377, 50
0.750668, 1.068796, 50
0.805970, 1.106041, 50
0.863128, 1.143157, 50
0.922138, 1.180199, 50
0.983000, 1.217234, 50
1.045717, 1.254341, 50
1.110297, 1.291609, 50
1.176754, 1.329141, 50
1.245107, 1.367050, 50
1.315380, 1.405460, 50
1.387605, 1.444504, 50
1.461821, 1.484321, 50
1.538074, 1.525054, 50
1.616416, 1.566843, 50
1.696907, 1.609827, 50
1.779614, 1.654135, 50
1.864608, 1.699880, 50
1.951966, 1.747162, 50
2.041769, 1.796056, 50
2.134099, 1.846612, 50
2.229042, 1.898857, 50
2.326682, 1.952788, 50
2.427101, 2.008377, 50
2.530379, 2.065570, 50
2.636594, 2.124292, 50
2.745816, 2.184450, 50
2.858113, 2.245937, 50
2.973545, 2.308638, 50
3.092167, 2.372433, 50
3.214027, 2.437201, 50
3.339168, 2.502828, 50
3.467628, 2.569206, 50
3.599440, 2.636236, 50
3.734632, 2.703833, 50
3.873228, 2.771926, 50
4.015251, 2.840459, 50
4.160721, 2.909392, 50
4.309656, 2.978701, 50
4.462074, 3.048376, 50
4.617996, 3.118426, 50
4.777439, 3.188874, 50
4.940427, 3.259760, 50
5.106984, 3.331138, 50
5.277138, 3.403080, 50
5.450922, 3.475673, 50
5.628373, 3.549022, 50
5.809535, 3.623246, 50
5.994460, 3.698485, 50
6.183204, 3.774897, 50
6.375837, 3.852658, 50
6.572436, 3.931964, 50
6.773087, 4.013031, 50
6.977892, 4.096092, 50
7.186961, 4.181393, 50
7.399090, 4.242563, 50
7.613036, 4.278923, 50
7.828874, 4.316770, 50
8.046682, 4.356165, 50
8.266537, 4.397102, 50
8.488512, 4.439488, 50
8.712668, 4.483116, 50
8.939050, 4.527636, 50
9.167676, 4.572535, 50
9.398532, 4.617108, 50
9.631555, 4.660458, 50
9.866630, 4.701508, 50
10.103582, 4.739039, 50
10.342170, 4.771770, 50
10.582093, 4.798461, 50
10.822996, 4.818042, 50
11.064482, 4.829732, 50
11.306139, 4.833145, 50
11.547556, 4.828340, 50
11.788347, 4.815810, 50
12.028168, 4.796422, 50
12.266733, 4.771302, 50
12.503819, 4.741713, 50
12.739265, 4.708930, 50
12.972973, 4.674151, 50
13.199650, 4.533549, 50
13.399650, 4.000000, 50
13.599650, 4.000000, 50
13.799650, 4.000000, 50
13.999650, 4.000000, 50
14.199650, 4.000000, 50
14.399650, 4.000000, 50
14.599650, 4.000000, 50
14.799650, 4.000000, 50
14.999650, 4.000000, 50
15.199650, 4.000000, 50
15.399650, 4.000000, 50
15.599650, 4.000000, 50
15.799650, 4.000000, 50
15.999650, 4.000000, 50
16.199650, 4.000000, 50
16.399650, 4.000000, 50
16.599650, 4.000000, 50
16.799650, 4.000000, 50
16.999650, 4.000000, 50
17.199650, 4.000000, 50
17.399650, 4.000000, 50
17.599650, 4.000000, 50
17.799650, 4.000000, 50
17.999650, 4.000000, 50
18.199650, 4.000000, 50
18.399650, 4.000000, 50
18.598811, 3.983217, 50
18.795883, 3.941433, 50
18.990454, 3.891433, 50
19.182526, 3.841433, 50
19.372098, 3.791433, 50
19.559169, 3.741433, 50
19.743741, 3.691433, 50
19.925813, 3.641433, 50
20.105384, 3.591433, 50
20.289005, 3.672413, 50
20.473398, 3.687865, 50
20.654978, 3.631604, 50
20.833747, 3.575363, 50
21.009705, 3.519161, 50
21.182855, 3.463013, 50
21.353202, 3.406932, 50
21.520748, 3.350932, 50
21.685500, 3.295023, 50
21.847460, 3.239216, 50
22.006636, 3.183518, 50
22.163033, 3.127937, 50
22.316657, 3.072479, 50
22.467515, 3.017149, 50
22.615612, 2.961951, 50
22.760956, 2.906887, 50
22.903555, 2.851961, 50
23.043413, 2.797174, 50
23.180540, 2.742527, 50
23.314941, 2.688021, 50
23.446623, 2.633654, 50
23.575595, 2.579428, 50
23.701862, 2.525340, 50
23.825431, 2.471390, 50
23.946310, 2.417576, 50
24.064505, 2.363896, 50
24.180022, 2.310349, 50
24.292869, 2.256931, 50
24.403051, 2.203640, 50
24.510575, 2.150475, 50
24.615446, 2.097431, 50
24.717672, 2.044507, 50
24.817257, 1.991700, 50
24.914207, 1.939006, 50
25.008528, 1.886423, 50
25.100225, 1.833948, 50
25.189304, 1.781578, 50
25.275770, 1.729309, 50
25.359627, 1.677139, 50
25.440880, 1.625065, 50
25.519534, 1.573083, 50
25.595594, 1.521191, 50
25.669063, 1.469385, 50
25.739946, 1.417663, 50
25.808247, 1.366021, 50
25.873970, 1.314457, 50
25.937118, 1.262967, 50
25.997696, 1.211549, 50
26.055706, 1.160198, 50
26.111151, 1.108914, 50
26.164036, 1.057692, 50
26.214363, 1.006529, 50
26.262134, 0.955423, 50
26.307352, 0.904371, 50
26.350021, 0.853369, 50
26.390141, 0.802416, 50
26.427717, 0.751507, 50
26.462749, 0.700641, 50
26.495240, 0.649814, 50
26.525191, 0.599023, 50
26.552604, 0.548265, 50
26.577481, 0.497539, 50
26.599823, 0.446840, 50
26.619631, 0.396166, 50
26.636907, 0.345514, 50
26.651651, 0.294882, 50
26.663864, 0.244266, 50
26.673548, 0.193664, 50
26.680701, 0.143072, 50
26.685326, 0.092489, 50
26.687421, 0.041910, 50
26.687837, 0.008311, 50
26.687837, 0.000000, 50
