0.001234, 0.049369, 50
0.004937, 0.074053, 50
0.011108, 0.123421, 50
0.019747, 0.172790, 50
0.030855, 0.222158, 50
0.044432, 0.271527, 50
0.060476, 0.320895, 50
0.078990, 0.370264, 50
0.099971, 0.419632, 50
0.123421, 0.469001, 50
0.149340, 0.518369, 50
0.177727, 0.567738, 50
0.208582, 0.617106, 50
0.241906, 0.666475, 50
0.277698, 0.715843, 50
0.315958, 0.765212, 50
0.356687, 0.814580, 50
0.399885, 0.863949, 50
0.445551, 0.913317, 50
0.493685, 0.962686, 50
0.544288, 1.012054, 50
0.597359, 1.061423, 50
0.652899, 1.110791, 50
0.710907, 1.160160, 50
0.771383, 1.209528, 50
0.834328, 1.258897, 50
0.899741, 1.308265, 50
0.967623, 1.357634, 50
1.037973, 1.407003, 50
1.110791, 1.456371, 50
1.186078, 1.505740, 50
1.263834, 1.555108, 50
1.344058, 1.604477, 50
1.426750, 1.653845, 50
1.511911, 1.703214, 50
1.599540, 1.752582, 50
1.689637, 1.801951, 50
1.782203, 1.851319, 50
1.877238, 1.900688, 50
1.974740, 1.950056, 50
2.074712, 1.999425, 50
2.177151, 2.048793, 50
2.282059, 2.098162, 50
2.389436, 2.147530, 50
2.499281, 2.196899, 50
2.611594, 2.246267, 50
2.726376, 2.295636, 50
2.843626, 2.345004, 50
2.963345, 2.394373, 50
3.085532, 2.443741, 50
3.210187, 2.493110, 50
3.337311, 2.542478, 50
3.466904, 2.591847, 50
3.598964, 2.641215, 50
3.733493, 2.690584, 50
3.870491, 2.739952, 50
4.009957, 2.789321, 50
4.151892, 2.838689, 50
4.296294, 2.888058, 50
4.443166, 2.937426, 50
4.592506, 2.986795, 50
4.744314, 3.036163, 50
4.898590, 3.085532, 50
5.055335, 3.134900, 50
5.214549, 3.184269, 50
5.376231, 3.233637, 50
5.540381, 3.283006, 50
5.707000, 3.332374, 50
5.876087, 3.381743, 50
6.045728, 3.392832, 50
6.213456, 3.354553, 50
6.378715, 3.305184, 50
6.541506, 3.255816, 50
6.701828, 3.206447, 50
6.859682, 3.157079, 50
7.015068, 3.107710, 50
7.167985, 3.058342, 50
7.318434, 3.008973, 50
7.466414, 2.959605, 50
7.611926, 2.910236, 50
7.754969, 2.860868, 50
7.895544, 2.811499, 50
8.033651, 2.762131, 50
8.169289, 2.712762, 50
8.302458, 2.663394, 50
8.433160, 2.614025, 50
8.561393, 2.564657, 50
8.687157, 2.515288, 50
8.810453, 2.465920, 50
8.931281, 2.416551, 50
9.049640, 2.367183, 50
9.165530, 2.317814, 50
9.278953, 2.268446, 50
9.389907, 2.219077, 50
9.498392, 2.169709, 50
9.604409, 2.120340, 50
9.707958, 2.070972, 50
9.809038, 2.021603, 50
9.907649, 1.972235, 50
10.003793, 1.922866, 50
10.097468, 1.873498, 50
10.188674, 1.824129, 50
10.277412, 1.774761, 50
10.363682, 1.725392, 50
10.447483, 1.676024, 50
10.528816, 1.626655, 50
10.607680, 1.577287, 50
10.684076, 1.527918, 50
10.758003, 1.478550, 50
10.829462, 1.429181, 50
10.898453, 1.379813, 50
10.964975, 1.330444, 50
11.029029, 1.281076, 50
11.090614, 1.231707, 50
11.149731, 1.182339, 50
11.206380, 1.132970, 50
11.260560, 1.083602, 50
11.312272, 1.034233, 50
11.361515, 0.984865, 50
11.408290, 0.935496, 50
11.452596, 0.886128, 50
11.494434, 0.836759, 50
11.533803, 0.787390, 50
11.570705, 0.738022, 50
11.605137, 0.688653, 50
11.637101, 0.639285, 50
11.666597, 0.589916, 50
11.693625, 0.540548, 50
11.718184, 0.491179, 50
11.740274, 0.441811, 50
11.759896, 0.392442, 50
11.777050, 0.343074, 50
11.791735, 0.293705, 50
11.803952, 0.244337, 50
11.813701, 0.194968, 50
11.820981, 0.145600, 50
11.825792, 0.096231, 50
11.828135, 0.046863, 50
11.828690, 0.011089, 50
11.828690, 0.000000, 50
11.828690, 0.000000, 50
