0.001250, 0.050000, 50
0.006107, 0.097137, 50
0.014204, 0.161948, 50
0.025546, 0.226839, 50
0.040138, 0.291840, 50
0.057987, 0.356984, 50
0.079103, 0.422303, 50
0.103494, 0.487827, 50
0.131173, 0.553590, 50
0.162154, 0.619622, 50
0.196452, 0.685954, 50
0.234083, 0.752617, 50
0.275065, 0.819641, 50
0.319418, 0.887056, 50
0.367162, 0.954887, 50
0.418320, 1.023163, 50
0.472916, 1.091906, 50
0.530973, 1.161138, 50
0.592517, 1.230877, 50
0.657573, 1.301136, 50
0.726170, 1.371924, 50
0.798332, 1.443241, 50
0.874086, 1.515083, 50
0.953457, 1.587434, 50
1.036471, 1.660270, 50
1.123149, 1.733552, 50
1.213510, 1.807230, 50
1.307572, 1.881234, 50
1.405346, 1.955481, 50
1.506839, 2.029866, 50
1.612052, 2.104264, 50
1.720979, 2.178526, 50
1.833603, 2.252485, 50
1.949900, 2.325946, 50
2.069835, 2.398697, 50
2.193360, 2.470504, 50
2.320416, 2.541118, 50
2.450930, 2.610276, 50
2.584816, 2.677713, 50
2.721974, 2.743159, 50
2.862291, 2.806357, 50
3.005645, 2.867065, 50
3.151898, 2.925065, 50
3.300907, 2.980176, 50
3.452519, 3.032254, 50
3.606580, 3.081203, 50
3.762928, 3.126976, 50
3.921407, 3.169575, 50
4.081860, 3.209057, 50
4.244136, 3.245520, 50
4.408091, 3.279106, 50
4.573591, 3.309990, 50
4.740509, 3.338374, 50
4.908733, 3.364474, 50
5.078159, 3.388515, 50
5.248695, 3.410725, 50
5.420261, 3.431319, 50
5.592786, 3.450501, 50
5.766209, 3.468455, 50
5.940476, 3.485342, 50
6.115541, 3.501294, 50
6.291362, 3.516418, 50
6.467901, 3.530789, 50
6.645124, 3.544454, 50
6.822995, 3.557427, 50
7.001480, 3.569694, 50
7.180540, 3.581212, 50
7.360136, 3.591904, 50
7.540219, 3.601669, 50
7.720738, 3.610371, 50
7.901630, 3.617847, 50
8.082825, 3.623900, 50
8.264240, 3.628302, 50
8.445780, 3.630792, 50
8.627333, 3.631072, 50
8.808774, 3.628811, 50
8.989956, 3.623637, 50
9.170713, 3.615146, 50
9.350858, 3.602897, 50
9.530179, 3.586425, 50
9.707345, 3.543313, 50
9.881087, 3.474840, 50
10.051265, 3.403561, 50
10.217733, 3.329361, 50
10.380345, 3.252251, 50
10.538966, 3.172406, 50
10.693477, 3.090217, 50
10.843793, 3.006339, 50
10.989881, 2.921742, 50
11.131768, 2.837752, 50
11.269571, 2.756058, 50
11.403506, 2.678696, 50
11.533904, 2.607960, 50
11.661217, 2.546266, 50
11.786015, 2.495953, 50
11.908967, 2.459042, 50
12.030817, 2.437005, 50
12.152346, 2.430571, 50
12.274327, 2.439630, 50
12.397490, 2.463249, 50
12.522479, 2.499796, 50
12.649837, 2.547146, 50
12.779983, 2.602920, 50
12.913218, 2.664707, 50
13.049731, 2.730255, 50
13.199283, 2.991048, 50
13.399283, 4.000000, 50
13.599283, 4.000000, 50
13.799283, 4.000000, 50
13.999283, 4.000000, 50
14.199283, 4.000000, 50
14.399283, 4.000000, 50
14.599283, 4.000000, 50
14.799283, 4.000000, 50
14.999283, 4.000000, 50
15.199283, 4.000000, 50
15.399283, 4.000000, 50
15.599283, 4.000000, 50
